symbol,FullName,Exchange,ISIN,Currency,Country
906.F,SUN PEAK METALS CORP.,Frankfurt (FWB),CA86687M1005,EUR,Germany
90AA.F,ALTAIR RES INC.,Frankfurt (FWB),CA02137W2004,EUR,Germany
90B.F,"SOPHIA GENETICS   SF -,05",Frankfurt (FWB),CH1125843347,EUR,Germany
90D.F,HENNGE K.K.,Frankfurt (FWB),JP3835150008,EUR,Germany
90E.F,"COURSERA INC.  DL -,00001",Frankfurt (FWB),US22266M1045,EUR,Germany
90G.F,DAISHINKU CORP.,Frankfurt (FWB),JP3484400001,EUR,Germany
90H.F,NIPPON CONCRETE IND.,Frankfurt (FWB),JP3708400001,EUR,Germany
90I.F,"LOGIC INSTRUMENT  EO -,01",Frankfurt (FWB),FR0000044943,EUR,Germany
90M.F,"TSAKER NEW ENERGY DL -,01",Frankfurt (FWB),KYG910801045,EUR,Germany
90N.F,"AFYREN SAS    EO 1,-",Frankfurt (FWB),FR0014005AC9,EUR,Germany
90S0.F,OLENOX INDS NEW 4/26 O.N.,Frankfurt (FWB),US78418A8027,EUR,Germany
90T.F,KINGFISHER MINING,Frankfurt (FWB),AU0000118473,EUR,Germany
90W.F,"FINSETA PLC       LS -,01",Frankfurt (FWB),GB00BNG7CD28,EUR,Germany
90Z.F,"ANSWEAR.COM SA     ZY-,05",Frankfurt (FWB),PLANSWR00019,EUR,Germany
910.F,"APPIAN CORP.CL.A DL-,0001",Frankfurt (FWB),US03782L1017,EUR,Germany
912.F,KUNIKO LTD.,Frankfurt (FWB),AU0000159840,EUR,Germany
913.F,EXULTANT MINING LTD O.N.,Frankfurt (FWB),AU0000430449,EUR,Germany
915.F,"PAYONEER GLOBAL  DL-,01",Frankfurt (FWB),US70451X1046,EUR,Germany
917.F,ENGCON AB B,Frankfurt (FWB),SE0017769847,EUR,Germany
918.F,"SOUNDTHINKING INC.DL-,005",Frankfurt (FWB),US82536T1079,EUR,Germany
91A.F,ARMSTRONG WLD IND. NEW,Frankfurt (FWB),US04247X1028,EUR,Germany
91D.F,"COMPASS INC.CL.A -,00001",Frankfurt (FWB),US20464U1007,EUR,Germany
91E2.F,TAYLOR MARITIME LTD.,Frankfurt (FWB),GG00BQ0H1P47,EUR,Germany
91I.F,BLACKHAWK GROWTH CORP.,Frankfurt (FWB),CA09237D2068,EUR,Germany
91N0.F,"DADELO S.A.   ZY -,20",Frankfurt (FWB),PLDADEL00013,EUR,Germany
91O.F,CASCADE COPPER,Frankfurt (FWB),CA1471901027,EUR,Germany
91P.F,"LLORENTE + CUENCA EO -,01",Frankfurt (FWB),ES0105591004,EUR,Germany
91S0.F,SNOWLINE GOLD CORP.,Frankfurt (FWB),CA83342V1040,EUR,Germany
91U.F,MALT. FR.-BELGES,Frankfurt (FWB),FR0000030074,EUR,Germany
91X.F,GEVORKYAN VTG.FPD    EO 1,Frankfurt (FWB),SK1000025322,EUR,Germany
927.F,KRONA PUBLIC REAL ESTATE,Frankfurt (FWB),SE0015657895,EUR,Germany
929.F,"TOPPS TILES PLC LS-,03333",Frankfurt (FWB),GB00B18P5K83,EUR,Germany
92G.F,GEOMEGA RESOURCES INC.,Frankfurt (FWB),CA37252J1057,EUR,Germany
92I.F,ROMERIKE SPAREBANK NK 100,Frankfurt (FWB),NO0010808405,EUR,Germany
92J.F,MEGAPORT LTD,Frankfurt (FWB),AU000000MP15,EUR,Germany
92K.F,K92 MINING INC,Frankfurt (FWB),CA4991131083,EUR,Germany
92M.F,"CML MICROSYST.PLC  LS-,05",Frankfurt (FWB),GB0001602944,EUR,Germany
92N0.F,"GENESIS SCALE HLD.HD -,10",Frankfurt (FWB),BMG5326A1146,EUR,Germany
92P.F,OUTDOOR HLD.,Frankfurt (FWB),US00175J1079,EUR,Germany
92T0.F,MUSTANG ENER O.N.,Frankfurt (FWB),CA6279311089,EUR,Germany
92Y.F,JACKTEL AS,Frankfurt (FWB),NO0012477704,EUR,Germany
9301.F,"SUNRISE COMMUNIC.NA.SF-,1",Frankfurt (FWB),CH1386220409,EUR,Germany
931.F,SEA LTD CL.A(ADR)/1,Frankfurt (FWB),US81141R1005,EUR,Germany
938.F,SDIPTECH AB B      O.N.,Frankfurt (FWB),SE0003756758,EUR,Germany
9390.F,ROCKET DOCTOR AI INC.O.N.,Frankfurt (FWB),CA7729241066,EUR,Germany
93G.F,"KINGFISH COMPANY  EO -,01",Frankfurt (FWB),NL00150001S5,EUR,Germany
93J.F,POLARIS MEDIA ASA   NK 20,Frankfurt (FWB),NO0010466022,EUR,Germany
93M1.F,MPH HEALTH CARE  INH O.N,Frankfurt (FWB),DE000A289V03,EUR,Germany
93N.F,"GXO LOGISTICS INC. DL-,01",Frankfurt (FWB),US36262G1013,EUR,Germany
93P0.F,PIVOTAL METALS LTD.,Frankfurt (FWB),AU0000253965,EUR,Germany
93S.F,SPAREBK 1 NORD-NORGE NK18,Frankfurt (FWB),NO0006000801,EUR,Germany
93V.F,INSTABANK ASA   NK 1,Frankfurt (FWB),NO0010762792,EUR,Germany
93W.F,"HUARONG INTL FI.H.HD-,001",Frankfurt (FWB),BMG4643L1019,EUR,Germany
93X.F,PROMINO NUTRI. SCIENCES,Frankfurt (FWB),CA74290V2049,EUR,Germany
93Z.F,MARINOMED BIOTECH AG INH.,Frankfurt (FWB),ATMARINOMED6,EUR,Germany
940.F,EUROAPI SAS       EO 1,Frankfurt (FWB),FR0014008VX5,EUR,Germany
941.F,"THERACLION SA     EO -,05",Frankfurt (FWB),FR0010120402,EUR,Germany
943.F,"FREY              EO 2,50",Frankfurt (FWB),FR0010588079,EUR,Germany
944.F,BIOMAXIMA SA         ZY 1,Frankfurt (FWB),PLBIOMX00015,EUR,Germany
945.F,DINGDONG CAYMAN 2ADR/3 A,Frankfurt (FWB),US25445D1019,EUR,Germany
946.F,VELAN INC.SV,Frankfurt (FWB),CA9229321083,EUR,Germany
9480.F,SYNTHETICMR AB AK,Frankfurt (FWB),SE0015987946,EUR,Germany
94C.F,CGN POWER CO.LTD H   YC 1,Frankfurt (FWB),CNE100001T80,EUR,Germany
94E.F,ZURA BIO LTD  CL.A,Frankfurt (FWB),KYG9TY5A1016,EUR,Germany
94G0.F,REX RESOURCES CORP. NEW,Frankfurt (FWB),CA76161L2075,EUR,Germany
94H.F,PROFOTO HOLDING AB,Frankfurt (FWB),SE0015962147,EUR,Germany
94L.F,DEVELIA S.A.  INH.   ZY 1,Frankfurt (FWB),PLLCCRP00017,EUR,Germany
94O.F,KO GOLD INC.,Frankfurt (FWB),CA4998611020,EUR,Germany
94P.F,"AUREA SA INH.     EO 1,20",Frankfurt (FWB),FR0000039232,EUR,Germany
94Y.F,ARGO GRAPHENE SOLUTIONS,Frankfurt (FWB),CA04021P1018,EUR,Germany
94Z.F,POWER LEAVES HLDGS O.N.,Frankfurt (FWB),CA73928U1093,EUR,Germany
957.F,DIGITAL HEARTS,Frankfurt (FWB),JP3765110006,EUR,Germany
959.F,PIERCE GROUP AB,Frankfurt (FWB),SE0015658364,EUR,Germany
95A.F,"ALTISOURCE PTF SOL.DL-,01",Frankfurt (FWB),LU0445408270,EUR,Germany
95B.F,MAKINO MILLG MACH.,Frankfurt (FWB),JP3862800004,EUR,Germany
95C.F,ORPHEUS URANIUM LTD.,Frankfurt (FWB),AU0000322448,EUR,Germany
95D.F,"ACTIVEOPS PLC LS -,001",Frankfurt (FWB),GB00BLH37Y17,EUR,Germany
95H.F,I GRANDI VIAGGI,Frankfurt (FWB),IT0005108219,EUR,Germany
95J.F,BPM MINERALS LTD,Frankfurt (FWB),AU0000119810,EUR,Germany
95N.F,"PLACE HOLDINGS SD -,05",Frankfurt (FWB),SG1Q02920318,EUR,Germany
95T.F,PET VALU HOLDINGS LTD,Frankfurt (FWB),CA71584R1055,EUR,Germany
95Z.F,BARRAMUNDI GROUP PTE. LTD,Frankfurt (FWB),SGXZ33675836,EUR,Germany
960.F,"ADVANSIX INC.     DL-,01",Frankfurt (FWB),US00773T1016,EUR,Germany
966.F,EARTHWISE MINERALS CORP.,Frankfurt (FWB),CA27033V1058,EUR,Germany
967.F,BOS L               ZY 10,Frankfurt (FWB),PLBOS0000019,EUR,Germany
96L.F,INFRONEER HOLDINGS INC.,Frankfurt (FWB),JP3153850007,EUR,Germany
96M.F,GIGANTE SALMON AS   NK 1,Frankfurt (FWB),NO0011013765,EUR,Germany
96P.F,ITOCHU ENEX,Frankfurt (FWB),JP3144000001,EUR,Germany
96S.F,STEPAN CO.           DL 1,Frankfurt (FWB),US8585861003,EUR,Germany
96W.F,MAVEN WIRELESS SWEDEN AB,Frankfurt (FWB),SE0015961180,EUR,Germany
96X.F,"FLUOGUIDE A/S     DK -,1",Frankfurt (FWB),DK0061123312,EUR,Germany
9700.F,KINGFISHER METALS CORP.,Frankfurt (FWB),CA49571M5037,EUR,Germany
9770.F,JAYDEN RESOURCES O.N.,Frankfurt (FWB),CA47208P2044,EUR,Germany
978.F,ADAGENE INC. SP.ADR,Frankfurt (FWB),US0053291078,EUR,Germany
97A.F,COLOURED TIES CAP. INC.,Frankfurt (FWB),CA19682H2063,EUR,Germany
97D0.F,"QUANTUM DATA EN. LS -,001",Frankfurt (FWB),GB00BNG90H86,EUR,Germany
97E1.F,VIZSLA COPPER CORP.,Frankfurt (FWB),CA92858X7018,EUR,Germany
97F.F,SANCUS LENDING GROUP LTD.,Frankfurt (FWB),GB00B0CL3P62,EUR,Germany
97G0.F,GRAPHANO ENERGY LTD,Frankfurt (FWB),CA38867G2053,EUR,Germany
97L.F,"RANGER ENER.SERV.A DL-,01",Frankfurt (FWB),US75282U1043,EUR,Germany
97O.F,GLOBE TELECOM  UNSP.ADR/1,Frankfurt (FWB),US3795491089,EUR,Germany
97Q.F,KID ASA              O.N.,Frankfurt (FWB),NO0010743545,EUR,Germany
97S.F,STELLA-JONES INC.,Frankfurt (FWB),CA85853F1053,EUR,Germany
97V.F,"S + U PLC      LS-,125",Frankfurt (FWB),GB0007655037,EUR,Germany
97Y.F,"TRUMP MED.+TEC.A DL-,0001",Frankfurt (FWB),US25400Q1058,EUR,Germany
97Z.F,GOLD RESERVE LTD. BERMUDA,Frankfurt (FWB),BMG4R86G1074,EUR,Germany
980.F,GOLDARC RESOURCES LTD.,Frankfurt (FWB),AU0000419624,EUR,Germany
983.F,"BALTIC CLASSIF.GR LS 0,01",Frankfurt (FWB),GB00BN44P254,EUR,Germany
987.F,"TRAKCJA SA        ZY -,80",Frankfurt (FWB),PLTRKPL00014,EUR,Germany
9880.F,DIGITAL ASSET TECHS INC.,Frankfurt (FWB),CA25401P1062,EUR,Germany
98A.F,TOKYO SANGYO CO.LTD,Frankfurt (FWB),JP3576600005,EUR,Germany
98H0.F,POLARCOOL AB,Frankfurt (FWB),SE0023467162,EUR,Germany
98J.F,"CRITICAL MIN. RES. LS-,01",Frankfurt (FWB),GB00BMDQ4L78,EUR,Germany
98K.F,FREQUENCY EL. INC.   DL 1,Frankfurt (FWB),US3580101067,EUR,Germany
98M.F,"MSC INDUSTR. DIRE.DL-,001",Frankfurt (FWB),US5535301064,EUR,Germany
98P.F,TXNM ENERGY INC.,Frankfurt (FWB),US69349H1077,EUR,Germany
98Q.F,SOEDER SPORTFISKE AB,Frankfurt (FWB),SE0016276539,EUR,Germany
98S.F,"MENNICA SKARB.A,B ZY -,10",Frankfurt (FWB),PLGRMNK00014,EUR,Germany
98W.F,"FLUENCE ENER. CL.A-,00001",Frankfurt (FWB),US34379V1035,EUR,Germany
98Y.F,"OPERAD.D.SIT.MEX.A1 -,01",Frankfurt (FWB),MX01SI0C0002,EUR,Germany
992.F,TALI RESOURCES LTD.,Frankfurt (FWB),AU0000402265,EUR,Germany
995.F,LATIN EXPLORE INC. O.N.,Frankfurt (FWB),CA51829B1076,EUR,Germany
997.F,HEADWATER GOLD INC.,Frankfurt (FWB),CA4221071026,EUR,Germany
998.F,AUSTRALIAN RARE EARTHS,Frankfurt (FWB),AU0000154684,EUR,Germany
999.F,HILBERT GROUP AB B,Frankfurt (FWB),SE0016278154,EUR,Germany
99C.F,CASTA DIVA GROUP S.P.A.,Frankfurt (FWB),IT0005003782,EUR,Germany
99H.F,MERUS POWER OYJ   EO 1,Frankfurt (FWB),FI4000506902,EUR,Germany
99I.F,I-TECH AB,Frankfurt (FWB),SE0011167725,EUR,Germany
99Q.F,"ETHERO             EO-,10",Frankfurt (FWB),FR0010424697,EUR,Germany
99U.F,"RIVIAN AUTOMOT.A DL-,0001",Frankfurt (FWB),US76954A1034,EUR,Germany
99Z.F,MODUS THERAPEUTICS HLDG,Frankfurt (FWB),SE0015987904,EUR,Germany
9A1.F,APOLLO COM.REAL EST.FIN.,Frankfurt (FWB),US03762U1051,EUR,Germany
9A2.F,ARES CAPITAL CORP.,Frankfurt (FWB),US04010L1035,EUR,Germany
9A5.F,"DISCOVERIE GRP PLC LS-,05",Frankfurt (FWB),GB0000055888,EUR,Germany
9AA.F,"AIRTEL AFRICA PLC DL -,50",Frankfurt (FWB),GB00BKDRYJ47,EUR,Germany
9AA0.F,AIRTEL AFRICA UNSP.ADR/10,Frankfurt (FWB),US00951A1060,EUR,Germany
9AB.F,"ARKAD.STR.METALS LS-,0001",Frankfurt (FWB),GB00B06KBB18,EUR,Germany
9AC.F,"AMC GLOBAL MEDIA A DL-,01",Frankfurt (FWB),US00164V1035,EUR,Germany
9AG1.F,AGORA INC. SP.ADS/4 CL.A,Frankfurt (FWB),US00851L1035,EUR,Germany
9AI.F,GOOBIT GROUP AB,Frankfurt (FWB),SE0015837752,EUR,Germany
9AJ1.F,ALTIPLANO METALS INC.,Frankfurt (FWB),CA02156R1082,EUR,Germany
9AK.F,ANGKOR RES CORP.,Frankfurt (FWB),CA03476T1057,EUR,Germany
9AM0.F,AMTD IDEA G.SP.ADR/6 CL.A,Frankfurt (FWB),US00180G3048,EUR,Germany
9AO.F,ATICO MINING CORP.,Frankfurt (FWB),CA0475591099,EUR,Germany
9AS.F,ALSO HOLDING AG      SF 1,Frankfurt (FWB),CH0024590272,EUR,Germany
9AX.F,AXALTA COATING SYSTEM.DL1,Frankfurt (FWB),BMG0750C1082,EUR,Germany
9AY.F,"ARRAY TECHNOLOGIES -,001",Frankfurt (FWB),US04271T1007,EUR,Germany
9B1.F,BTU METALS CORP.,Frankfurt (FWB),CA05605B1031,EUR,Germany
9B2.F,PSS EXOL SA D        ZY 1,Frankfurt (FWB),PLPCCEX00010,EUR,Germany
9B3.F,RIKEN TECH.,Frankfurt (FWB),JP3973000007,EUR,Germany
9B4.F,"FREELANCE.COM     EO -,08",Frankfurt (FWB),FR0004187367,EUR,Germany
9B5.F,AIRTASKER LTD.,Frankfurt (FWB),AU0000135998,EUR,Germany
9B60.F,BENDING SPOONS S.P.A.,Frankfurt (FWB),IT0005717696,EUR,Germany
9B7.F,AOYAMA TRADING,Frankfurt (FWB),JP3106200003,EUR,Germany
9B90.F,"SURGEPAYS INC.  DL-,001",Frankfurt (FWB),US86882L2043,EUR,Germany
9BA.F,"ABC ARBITRAGE POR.EO-,016",Frankfurt (FWB),FR0004040608,EUR,Germany
9BFA.F,BURFORD CAPITAL LTD,Frankfurt (FWB),GG00BMGYLN96,EUR,Germany
9BK0.F,ABL DIAGNOSTICS S.A. EO 1,Frankfurt (FWB),FR001400AHX6,EUR,Germany
9BL.F,BROADLEAF CO. LTD,Frankfurt (FWB),JP3831490002,EUR,Germany
9BM.F,BBMG CORP. H         YC 1,Frankfurt (FWB),CNE100000F20,EUR,Germany
9BP.F,"ON THE BEACH GRP  LS 0,01",Frankfurt (FWB),GB00BYM1K758,EUR,Germany
9BR2.F,BONTERRA RESOURCES,Frankfurt (FWB),CA09852X7018,EUR,Germany
9C3.F,"CENTR.ASIA METALS DL -,01",Frankfurt (FWB),GB00B67KBV28,EUR,Germany
9C6.F,CN.SUNTIEN GR.ENRGY H YC1,Frankfurt (FWB),CNE100000TW9,EUR,Germany
9C8.F,"BETTER COLLECTIVE  EO-,01",Frankfurt (FWB),DK0060952240,EUR,Germany
9CB.F,CALBEE INC.,Frankfurt (FWB),JP3220580009,EUR,Germany
9CD1.F,CALEDONIA MINING     O.N.,Frankfurt (FWB),JE00BF0XVB15,EUR,Germany
9CF.F,"COMFORT SYST. USA  DL-,01",Frankfurt (FWB),US1999081045,EUR,Germany
9CH.F,GALAN LITHIUM LTD,Frankfurt (FWB),AU0000021461,EUR,Germany
9CI0.F,COSAN S.A. SP.ADR 1/4,Frankfurt (FWB),US22113B1035,EUR,Germany
9CK.F,"CHINA KEPEI ED. DL-,00001",Frankfurt (FWB),KYG2122A1094,EUR,Germany
9CM0.F,FARADAY COPPER CORP.,Frankfurt (FWB),CA3073571034,EUR,Germany
9CN.F,CENERGY HLDGS NOM.,Frankfurt (FWB),BE0974303357,EUR,Germany
9CO.F,CORUS ENTERTAIN.B NVTG,Frankfurt (FWB),CA2208741017,EUR,Germany
9D00.F,ATLAS SALT INC.,Frankfurt (FWB),CA04943J1003,EUR,Germany
9D2.F,"OSL GROUP LTD.   HD-,01",Frankfurt (FWB),KYG1106B1095,EUR,Germany
9D4.F,PASONA GROUP INC.,Frankfurt (FWB),JP3781490002,EUR,Germany
9D5.F,ADURO CLEAN TECHN. INC.,Frankfurt (FWB),CA0074082060,EUR,Germany
9D7.F,GULLBERG+JANSSON AB,Frankfurt (FWB),SE0004576346,EUR,Germany
9DB.F,"DAVE+BASTERS ENTER.DL-,01",Frankfurt (FWB),US2383371091,EUR,Germany
9DC.F,DAICEL CORP.,Frankfurt (FWB),JP3485800001,EUR,Germany
9DE.F,"WIRTUALNA POL.B,C ZY -,05",Frankfurt (FWB),PLWRTPL00027,EUR,Germany
9DG.F,DUSTIN GROUP (PUBL)  SK 5,Frankfurt (FWB),SE0006625471,EUR,Germany
9DL0.F,FOUNDERS METALS INC.,Frankfurt (FWB),CA3505901056,EUR,Germany
9DO.F,GLOW LIFETECH CORP.,Frankfurt (FWB),CA37989H1091,EUR,Germany
9DP.F,"ERBUD S.A. INH.    ZY-,10",Frankfurt (FWB),PLERBUD00012,EUR,Germany
9DR.F,"BRIGHTLINE INTERACT.-,001",Frankfurt (FWB),US37892C1062,EUR,Germany
9DY.F,TEMPRAMED TEC. O.N.,Frankfurt (FWB),CA88024B1022,EUR,Germany
9DZ.F,FINTECH S.A.         ZY 5,Frankfurt (FWB),PLJRSDB00015,EUR,Germany
9E2.F,"FLYWIRE CORP.   DL -,0001",Frankfurt (FWB),US3024921039,EUR,Germany
9EAA.F,OSTROM CLIMATE SOLUTIONS,Frankfurt (FWB),CA6886041079,EUR,Germany
9ED.F,INDUSTRIAL MINERALS LTD,Frankfurt (FWB),AU0000158578,EUR,Germany
9EE.F,ZINZINO AB B,Frankfurt (FWB),SE0002480442,EUR,Germany
9EG0.F,ENGINEER GOLD MINES LTD.,Frankfurt (FWB),CA29286E2024,EUR,Germany
9EH.F,"EVOLENT HEALTH A   DL-,01",Frankfurt (FWB),US30050B1017,EUR,Germany
9EI.F,"SPRINKLR INC. A DL-,00003",Frankfurt (FWB),US85208T1079,EUR,Germany
9EK.F,"CARBON GROUP       ZY-,10",Frankfurt (FWB),PLEKTRM00016,EUR,Germany
9EL.F,ELECOM CO. LTD,Frankfurt (FWB),JP3168200008,EUR,Germany
9EM.F,ELEMENTOS LTD,Frankfurt (FWB),AU000000ELT2,EUR,Germany
9EN.F,"PHARVARIS N.V.  EO -,12",Frankfurt (FWB),NL00150005Y4,EUR,Germany
9EP.F,"ENANTA PHARMA.INC. DL-,01",Frankfurt (FWB),US29251M1062,EUR,Germany
9ES.F,"LOGISTICS DEV.GRP. LS-,01",Frankfurt (FWB),GB00BD8QVC95,EUR,Germany
9EU.F,ECLIPSE METALS LTD,Frankfurt (FWB),AU000000EPM8,EUR,Germany
9F2.F,"NATL BANKSHARES   DL 2,50",Frankfurt (FWB),US6348651091,EUR,Germany
9F7.F,"TRINITY CAP INC. DL -,001",Frankfurt (FWB),US8964423086,EUR,Germany
9FD.F,"LIGHT SC.TEC.HLDG LS -,01",Frankfurt (FWB),GB00BNDQJN14,EUR,Germany
9FF0.F,WINDOWMASTER INTL. DK 100,Frankfurt (FWB),DK0064532444,EUR,Germany
9FM.F,COVIVIO HOTELS INH.  EO 4,Frankfurt (FWB),FR0000060303,EUR,Germany
9FQ.F,"PLANT ADV.TECHNOL.EO 0,49",Frankfurt (FWB),FR0010785790,EUR,Germany
9FS.F,FOR.PWR.SOL.INC. O.N.,Frankfurt (FWB),US34631F1021,EUR,Germany
9FV.F,"ECOFIN US REN.IN. DL -,01",Frankfurt (FWB),GB00BLPK4430,EUR,Germany
9FW0.F,STRATA MIN. O.N.,Frankfurt (FWB),AU0000353658,EUR,Germany
9FX.F,ZHAOKE OPHTHALMOLOGY LTD,Frankfurt (FWB),KYG989M51017,EUR,Germany
9FY.F,IBERO MINING CORP,Frankfurt (FWB),CA45083C1086,EUR,Germany
9FZ.F,SYNSAM AB,Frankfurt (FWB),SE0016829709,EUR,Germany
9G6.F,CENTRAL SEC.         DL 1,Frankfurt (FWB),US1551231020,EUR,Germany
9G8.F,TRANSTEMA GROUP AB O.N.,Frankfurt (FWB),SE0006758587,EUR,Germany
9GC.F,POWER GRP PROJECTS,Frankfurt (FWB),CA73928T2011,EUR,Germany
9GF.F,GF SECS CO. LTD. H   YC 1,Frankfurt (FWB),CNE100001TQ9,EUR,Germany
9GJ.F,"HORISONT ENERGI NK -,01",Frankfurt (FWB),NO0010917339,EUR,Germany
9GK.F,"ZORTRAX S.A.      ZY -,10",Frankfurt (FWB),PLCRLNS00018,EUR,Germany
9GN.F,GENERATION MINING,Frankfurt (FWB),CA37149B1094,EUR,Germany
9GQ.F,LI-S ENERGY LTD,Frankfurt (FWB),AU0000166597,EUR,Germany
9GR.F,GRANGES AB (PUBL),Frankfurt (FWB),SE0006288015,EUR,Germany
9GY.F,USWE SPORTS AB,Frankfurt (FWB),SE0015949771,EUR,Germany
9H0.F,ENERSIZE OYJ,Frankfurt (FWB),FI4000233317,EUR,Germany
9H2.F,EDION CORP.,Frankfurt (FWB),JP3164470001,EUR,Germany
9HA.F,"ELICIO THERAP.     DL-,01",Frankfurt (FWB),US28657F1030,EUR,Germany
9HD.F,"JUFEEL INT.HLDGS. HD -,01",Frankfurt (FWB),KYG614201088,EUR,Germany
9HO.F,SITEMINDER LTD.,Frankfurt (FWB),AU0000183543,EUR,Germany
9HP.F,SPINNOVA OYJ         EO 1,Frankfurt (FWB),FI4000507595,EUR,Germany
9HR0.F,WINSHEAR METALS CORP.,Frankfurt (FWB),CA9749101015,EUR,Germany
9HT.F,TAMBORAN RES CDI,Frankfurt (FWB),AU0000154841,EUR,Germany
9HX.F,FREEMELT HOLDING AB,Frankfurt (FWB),SE0011167170,EUR,Germany
9HZ.F,AROS BOSTADSUTVECKLING AB,Frankfurt (FWB),SE0010547786,EUR,Germany
9I0.F,PLUTO VENTURES INC. O.N.,Frankfurt (FWB),CA7294131049,EUR,Germany
9I3.F,COPPERNICO METALS INC.,Frankfurt (FWB),CA2176611077,EUR,Germany
9I6.F,NOJIMA CORP.,Frankfurt (FWB),JP3761600000,EUR,Germany
9IA.F,ANDRADA MINING LTD.,Frankfurt (FWB),GG00BD95V148,EUR,Germany
9IB.F,"INFANT BACT.THER.B SK-,27",Frankfurt (FWB),SE0008015259,EUR,Germany
9ID.F,LUXEMPART SA,Frankfurt (FWB),LU2605908552,EUR,Germany
9IE.F,OHARA INC.,Frankfurt (FWB),JP3197630001,EUR,Germany
9IFA.F,INTERCORP FIN.SERV. O.N.,Frankfurt (FWB),PAL2400671A3,EUR,Germany
9II.F,"BIOVICA INTL.      SK-,07",Frankfurt (FWB),SE0008613731,EUR,Germany
9IL.F,"BALLYS INTRALOT   EO 0,30",Frankfurt (FWB),GRS343313003,EUR,Germany
9IP1.F,"ROCKET PHARMAT. DL-,01",Frankfurt (FWB),US77313F1066,EUR,Germany
9IRA.F,"BROADWIND INC.    DL-,001",Frankfurt (FWB),US11161T2078,EUR,Germany
9IU.F,CANSTAR RES INC.,Frankfurt (FWB),CA1380813024,EUR,Germany
9IVA.F,"QUEST HOLDINGS   EO 0,44",Frankfurt (FWB),GRS310003009,EUR,Germany
9IX.F,EEDUCATION ALBERT AB,Frankfurt (FWB),SE0016797989,EUR,Germany
9J1.F,ORCADIAN ENERGY PLC,Frankfurt (FWB),GB00BN0TY502,EUR,Germany
9J3.F,"ALKAMI TECHN.     DL-,001",Frankfurt (FWB),US01644J1088,EUR,Germany
9J42.F,"QUHUO LTD. A DL 3,2",Frankfurt (FWB),KYG732641140,EUR,Germany
9J7.F,"ELOPAK AS NK -69,75584",Frankfurt (FWB),NO0011002586,EUR,Germany
9J90.F,ABRDN.A.PAC.         O.N.,Frankfurt (FWB),US0030098679,EUR,Germany
9JB0.F,SERES GROUP CO.LTD H YC 1,Frankfurt (FWB),CNE1000076H5,EUR,Germany
9JD.F,"JD SPORTS FASH. LS -,0005",Frankfurt (FWB),GB00BM8Q5M07,EUR,Germany
9JF.F,HARBOURVEST GL.EQ.APR.14,Frankfurt (FWB),GG00BR30MJ80,EUR,Germany
9JG.F,BROOKFIELD WEAL.SOLU.LTD.,Frankfurt (FWB),BMG174341047,EUR,Germany
9JI.F,AUSSIE BROADBAND LTD,Frankfurt (FWB),AU0000106643,EUR,Germany
9JL.F,NORDNET AB (PUBL),Frankfurt (FWB),SE0015192067,EUR,Germany
9JO0.F,"GUARANTY TRUST HLDG NA-,5",Frankfurt (FWB),NGGTCO000002,EUR,Germany
9JR.F,"HUDDLESTOCK FINTECH-,0019",Frankfurt (FWB),NO0010859648,EUR,Germany
9JU.F,"GAMING FAC. SA B   ZY 0,1",Frankfurt (FWB),PLGMNGF00017,EUR,Germany
9JW.F,"JINGRUI HLDGS LTD  DL-,01",Frankfurt (FWB),KYG5138W1069,EUR,Germany
9JX.F,"BACTIQUANT A/S    DK -,05",Frankfurt (FWB),DK0061417730,EUR,Germany
9K0.F,"AVATION PLC        LS-,01",Frankfurt (FWB),GB00B196F554,EUR,Germany
9K1.F,NORDIC HALIBUT AS    NK 5,Frankfurt (FWB),NO0003058109,EUR,Germany
9K3.F,HELIUM ONE GLOBAL LTD.,Frankfurt (FWB),VGG4392T1075,EUR,Germany
9KA.F,"NEXTEDIA S.A.     EO -,10",Frankfurt (FWB),FR0004171346,EUR,Germany
9KC.F,MARUSAN SEC.,Frankfurt (FWB),JP3874800000,EUR,Germany
9KF.F,MIDSONA AB B 2 SK 5,Frankfurt (FWB),SE0000565228,EUR,Germany
9KG.F,MERF INC.,Frankfurt (FWB),JP3272780002,EUR,Germany
9KH.F,SB FINANCIAL GROUP INC.,Frankfurt (FWB),US78408D1054,EUR,Germany
9KJ.F,NX FILTRATION        EO 1,Frankfurt (FWB),NL0015000D50,EUR,Germany
9KK0.F,PRESURANCE HOLDINGS NEW,Frankfurt (FWB),US20731J4094,EUR,Germany
9KL0.F,"GROUPIMO S.A. INH. EO 1,-",Frankfurt (FWB),FR0014000RP6,EUR,Germany
9KO.F,ARLANDASTAD GROUP AB,Frankfurt (FWB),SE0016276851,EUR,Germany
9KR0.F,"XOS INC. A       DL-,0001",Frankfurt (FWB),US98423B3069,EUR,Germany
9KS0.F,MERCANTILE PORTS+LOGI.LTD,Frankfurt (FWB),GG00BKSH7R87,EUR,Germany
9KX.F,KINAXIS INC.,Frankfurt (FWB),CA49448Q1090,EUR,Germany
9KY.F,"GREEN TECH INT.  LN -,1",Frankfurt (FWB),ROY8LUD7G9C1,EUR,Germany
9L2.F,ZERO CANDIDA TECH. O.N.,Frankfurt (FWB),CA9894831028,EUR,Germany
9L7.F,"TPXIMPACT HOLDINGS LS,-01",Frankfurt (FWB),GB00BGGK0V60,EUR,Germany
