symbol,FullName,Exchange,ISIN,Currency,Country
ALUCI.PA,LUCIBEL,Euronext Growth Paris,FR0014013HG9,EUR,France
ALUNI.PA,UNIFY GROUP,Euronext Growth Paris,FR0010820274,EUR,France
ALUNT.PA,UNITI,Euronext Growth Paris,FR0012709160,EUR,France
ALUPG.PA,UPERGY,Euronext Growth Paris,FR0010337865,EUR,France
ALUVI.PA,UV GERMI,Euronext Growth Paris,FR0011898584,EUR,France
ALVAL.PA,VALBIOTIS,Euronext Growth Paris,FR0013254851,EUR,France
ALVAP.PA,KUMULUS VAPE,Euronext Growth Paris,FR0013419876,EUR,France
ALVAZ.PA,VAZIVA,Euronext Growth Paris,FR0014007T10,EUR,France
ALVDM.PA,VOYAGEURS DU MONDE,Euronext Growth Paris,FR0004045847,EUR,France
ALVER.PA,VERGNET,Euronext Growth Paris,FR0014010YR7,EUR,France
ALVGO.PA,VOGO,Euronext Growth Paris,FR0011532225,EUR,France
ALVIA.PA,VIALIFE,Euronext Growth Paris,FR0010326090,EUR,France
ALVIN.PA,VINPAI,Euronext Growth Paris,FR001400AXT1,EUR,France
ALVIO.PA,VALERIO TX,Euronext Growth Paris,FR0010095596,EUR,France
ALVIR.PA,VIRTUALWARE,Euronext Growth Paris,ES0105704003,EUR,France
ALVU.PA,VENTE UNIQUE.COM,Euronext Growth Paris,FR0010766667,EUR,France
ALWEC.PA,WE.CONNECT,Euronext Growth Paris,FR0013079092,EUR,France
ALWF.PA,WINFARM,Euronext Growth Paris,FR0014000P11,EUR,France
ALWIN.PA,WINAMP GROUP,"Euronext Growth Paris, Brussels",BE0974334667,EUR,France
ALWIT.PA,WITBE,Euronext Growth Paris,FR0013143872,EUR,France
ALWTR.PA,WATERA,Euronext Growth Paris,FR001400IUV6,EUR,France
ALX.AS,ALUMEXX N.V.,Euronext Amsterdam,NL0012194724,EUR,Netherlands
ALXIL.PA,XILAM ANIMATION,Euronext Growth Paris,FR0004034072,EUR,France
AM.PA,DASSAULT AVIATION,Euronext Paris,FR0014004L86,EUR,France
AMB.MI,AMBROMOBILIARE,Euronext Growth Milan,IT0004779515,EUR,Italy
AMG.AS,AMG,Euronext Amsterdam,NL0000888691,EUR,Netherlands
AMI.MI,FRIENDS,Euronext Growth Milan,IT0005664641,EUR,Italy
AMP.MI,AMPLIFON,Euronext Milan,IT0004056880,EUR,Italy
AMUN.PA,AMUNDI,Euronext Paris,FR0004125920,EUR,France
AMUND.AS,ALMUNDA PRO NV,Euronext Amsterdam,NL0010696704,EUR,Netherlands
ANDF.OL,ANDFJORD SALMON GR,Euronext Growth Oslo,NO0010829765,NOK,Norway
ANIM.MI,ANIMA HOLDING,Euronext Milan,IT0004998065,EUR,Italy
ANTIN.PA,ANTIN INFRA PARTN,Euronext Paris,FR0014005AL0,EUR,France
APAM.PA,APERAM,"Euronext Amsterdam, Brussels, Paris",LU0569974404,EUR,France
APR.OL,APPEAR,Oslo Børs,NO0013683821,NOK,Norway
AQUA.OL,AQUALIS,Oslo Børs,NO0010715394,NOK,Norway
ARAMI.PA,ARAMIS GROUP,Euronext Paris,FR0014003U94,EUR,France
ARBS.MI,ARTERRA BIOSCIENCE,Euronext Growth Milan,IT0005386369,EUR,Italy
ARCAD.AS,ARCADIS,Euronext Amsterdam,NL0006237562,EUR,Netherlands
ARCH.OL,ARCHER,Oslo Børs,BMG0451H2087,NOK,Norway
ARDO.PA,ARDOIN ST AMAND B,Euronext Access Paris,FR0004070795,EUR,France
AREIT.PA,ALTAREIT,Euronext Paris,FR0000039216,EUR,France
ARG.PA,ARGAN,Euronext Paris,FR0010481960,EUR,France
ARGX.BR,ARGENX SE,Euronext Brussels,NL0010832176,EUR,Belgium
ARIS.MI,ARISTON HOLDING,Euronext Milan,NL0015000N33,EUR,Italy
ARN.MI,ALERION,Euronext Milan,IT0004720733,EUR,Italy
ARR.OL,ARRIBATEC GROUP,Oslo Børs,NO0013682948,NOK,Norway
ART.MI,DEODATO.GALLERY,Euronext Growth Milan,IT0005528937,EUR,Italy
ARTE.PA,ARTEA,Euronext Paris,FR0012185536,EUR,France
ARTO.PA,ARTOIS NOM.,Euronext Paris,FR0000076952,EUR,France
ARVBS.PA,ARVERNE WARRANT,Euronext Paris,FR0014003AC4,EUR,France
ARVEN.PA,ARVERNE GROUP,Euronext Paris,FR001400JWR8,EUR,France
ASA.OL,ATLANTIC SAPPHIRE,Oslo Børs,NO0013464750,NOK,Norway
ASAS.OL,ATLANTIC SAPPHI TR,Oslo Børs,NO0013340802,NOK,Norway
ASC.MI,ASCOPIAVE,Euronext Milan,IT0004093263,EUR,Italy
ASCE.BR,ASCENCIO,Euronext Brussels,BE0003856730,EUR,Belgium
ASM.AS,ASM INTERNATIONAL,Euronext Amsterdam,NL0000334118,EUR,Netherlands
ASML.AS,ASML HOLDING,Euronext Amsterdam,NL0010273215,EUR,Netherlands
ASRNL.AS,ASR NEDERLAND,Euronext Amsterdam,NL0011872643,EUR,Netherlands
ASY.PA,ASSYSTEM,Euronext Paris,FR0000074148,EUR,France
ATE.PA,ALTEN,Euronext Paris,FR0000071946,EUR,France
ATEA.OL,ATEA,Oslo Børs,NO0004822503,NOK,Norway
ATEB.BR,ATENOR,Euronext Brussels,BE0003837540,EUR,Belgium
ATEME.PA,ATEME,Euronext Paris,FR0011992700,EUR,France
ATLD.PA,ATLAND,Euronext Paris,FR0013455482,EUR,France
ATO.PA,ATOS GROUP,Euronext Paris,FR001400X2S4,EUR,France
ATON.MI,ATON GREEN STORAGE,Euronext Growth Milan,IT0005449464,EUR,Italy
AUB.PA,AUBAY,Euronext Paris,FR0000063737,EUR,France
AUGR.PA,AUGROS COSMETIC,Euronext Paris,FR0000061780,EUR,France
AURE.PA,AUREA,Euronext Paris,FR0000039232,EUR,France
AURG.OL,AURSKOG SPAREBANK,Oslo Børs,NO0006001601,NOK,Norway
AUSS.OL,AUSTEVOLL SEAFOOD,Oslo Børs,NO0010073489,NOK,Norway
AUTME.MI,AUTOSTRADE MERID,Euronext Milan,IT0000084043,EUR,Italy
AUTO.OL,AUTOSTORE HOLDINGS,Oslo Børs,BMG0670A1099,NOK,Norway
AVIO.MI,AVIO,Euronext Milan,IT0005119810,EUR,Italy
AVT.PA,AVENIR TELECOM,Euronext Paris,FR001400CFI7,EUR,France
AVTX.AS,AVANTIUM,"Euronext Amsterdam, Brussels",NL0015002IE0,EUR,Netherlands
AXS.AS,ACCSYS,Euronext Amsterdam,GB00BQQFX454,EUR,Netherlands
AYV.PA,AYVENS,Euronext Paris,FR0013258662,EUR,France
AZE.BR,AZELIS GROUP,Euronext Brussels,BE0974400328,EUR,Belgium
AZM.MI,AZIMUT,Euronext Milan,IT0003261697,EUR,Italy
AZRN.AS,AZERION,Euronext Amsterdam,NL00150006Z9,EUR,Netherlands
AZRNW.AS,AZERION WARRANTS,Euronext Amsterdam,NL00150007A0,EUR,Netherlands
AZT.OL,ARCTICZYMES TECHNO,Oslo Børs,NO0010014632,NOK,Norway
B.MI,BASTOGI SPA,Euronext Milan,IT0004412497,EUR,Italy
B2I.OL,B2 Impact,Oslo Børs,NO0010633951,NOK,Norway
BACE.AS,BM3EAC,Euronext Amsterdam,KYG137071075,USD,Netherlands
BAIN.PA,BAINS MER MONACO,Euronext Paris,MC0000031187,EUR,France
BAKKA.OL,BAKKAFROST,Oslo Børs,FO0000000179,NOK,Norway
BALT.OL,BALTIC SEA PROP,Euronext Growth Oslo,NO0010810476,NOK,Norway
BAMI.MI,BANCO BPM,Euronext Milan,IT0005218380,EUR,Italy
BAMNB.AS,BAM GROEP KON,Euronext Amsterdam,NL0000337319,EUR,Netherlands
BAN.MI,BASICNET,Euronext Milan,IT0001033700,EUR,Italy
BANI.BR,BANIMMO A,Euronext Brussels,BE0003870871,EUR,Belgium
BANQ.BR,BANQUP GROUP,Euronext Brussels,BE0974371032,EUR,Belgium
BAR.BR,BARCO,Euronext Brussels,BE0974362940,EUR,Belgium
BARRA.OL,BARRAMUNDI GROUP,Euronext Growth Oslo,SGXZ33675836,NOK,Norway
BASS.PA,BASSAC,Euronext Paris,FR0004023208,EUR,France
BB.PA,BIC,Euronext Paris,FR0000120966,EUR,France
BC.MI,BRUNELLO CUCINELLI,Euronext Milan,IT0004764699,EUR,Italy
BCP.LS,B.COM.PORTUGUES,Euronext Lisbon,PTBCP0AM0015,EUR,Portugal
BCS.OL,BERGEN CARBON SOL,Euronext Growth Oslo,NO0010950249,NOK,Norway
BDB.MI,BCO DESIO BRIANZA,Euronext Milan,IT0001041000,EUR,Italy
BEC.MI,B&C SPEAKERS,Euronext Milan,IT0001268561,EUR,Italy
BEKB.BR,BEKAERT,Euronext Brussels,BE0974258874,EUR,Belgium
BELL.MI,BELLINI NAUTICA,Euronext Growth Milan,IT0005497042,EUR,Italy
BELYS.BR,BELYSSE GROUP,Euronext Brussels,BE0974314461,EUR,Belgium
BEN.PA,BENETEAU,Euronext Paris,FR0000035164,EUR,France
BES.MI,BESTBE HOLDING,Euronext Milan,IT0005611642,EUR,Italy
BESI.AS,BE SEMICONDUCTOR,Euronext Amsterdam,NL0012866412,EUR,Netherlands
BEVER.AS,BEVER HOLDING,Euronext Amsterdam,NL0000285278,EUR,Netherlands
BEWI.OL,BEWI,Oslo Børs,NO0010890965,NOK,Norway
BF.MI,BOLOGNAFIERE,Euronext Growth Milan,IT0003516066,EUR,Italy
BFF.MI,BFF BANK,Euronext Milan,IT0005244402,EUR,Italy
BFG.MI,B.F.,Euronext Milan,IT0005187460,EUR,Italy
BFIT.AS,BASIC-FIT,Euronext Amsterdam,NL0011872650,EUR,Netherlands
BGN.MI,BANCA GENERALI,Euronext Milan,IT0001031084,EUR,Italy
BIBS3.PA,BIOPHYTIS BSA31,Euronext Growth Paris,FR0014016WC0,EUR,France
BIEN.OL,BIEN SPAREBANK,Oslo Børs,NO0012706763,NOK,Norway
BIG.PA,BIGBEN INTERACTIVE,Euronext Paris,FR0000074072,EUR,France
BIM.PA,BIOMERIEUX,Euronext Paris,FR0013280286,EUR,France
BINT.OL,BEVEST,Oslo Børs,NO0013711721,NOK,Norway
BIOS.PA,BIOSENIC,"Euronext Brussels, Paris",BE0974280126,EUR,France
BIRG.IR,BANK OF IRELAND GP,Euronext Dublin,IE00BD1RP616,EUR,Ireland
BLC.PA,BASTIDE LE CONFORT,Euronext Paris,FR0000035370,EUR,France
BLEE.PA,BLEECKER,Euronext Paris,FR0000062150,EUR,France
BMA.OL,BYGGMA,Euronext Growth Oslo,NO0003087603,NOK,Norway
BMED.MI,BANCA MEDIOLANUM,Euronext Milan,IT0004776628,EUR,Italy
BMPS.MI,BANCA MPS,Euronext Milan,IT0005508921,EUR,Italy
BN.PA,DANONE,Euronext Paris,FR0000120644,EUR,France
BNB.BR,BQUE NAT. BELGIQUE,Euronext Brussels,BE0003008019,EUR,Belgium
BNBS.PA,DRONE VOLT BS28,Euronext Growth Paris,FR0014007951,EUR,France
BNJ.AS,BANIJAY GROUP,Euronext Amsterdam,NL0015000X07,EUR,Netherlands
BNJW.AS,BANIJAY GROUP WARR,Euronext Amsterdam,NL0015000H56,EUR,Netherlands
BNOR.OL,BLUENORD,Oslo Børs,NO0010379266,NOK,Norway
BNP.PA,BNP PARIBAS ACT.A,Euronext Paris,FR0000131104,EUR,France
BO.MI,BORGOSESIA,Euronext Milan,IT0003217335,EUR,Italy
BOHUS.OL,BOHUS,Oslo Børs,NO0013753343,NOK,Norway
BOI.PA,BOIRON,Euronext Paris,FR0000061129,EUR,France
BOL.PA,BOLLORE,Euronext Paris,FR0000039299,EUR,France
BON.PA,BONDUELLE,Euronext Paris,FR0000063935,EUR,France
BONHR.OL,BONHEUR,Oslo Børs,NO0003110603,NOK,Norway
BOR.OL,BORGESTAD,Oslo Børs,NO0013256180,NOK,Norway
BORR.OL,BORR DRILLING,Oslo Børs,BMG1466R1732,NOK,Norway
BOUV.OL,BOUVET,Oslo Børs,NO0010360266,NOK,Norway
BPBS.PA,BIOPHYTIS BSA,Euronext Growth Paris,FR001400LN79,EUR,France
BPE.MI,BPER BANCA,Euronext Milan,IT0000066123,EUR,Italy
BPOST.BR,BPOST,Euronext Brussels,BE0974268972,EUR,Belgium
BPYBS.PA,BIOPHYTIS BSA,Euronext Growth Paris,FR001400YN90,EUR,France
BRE.MI,BREMBO,Euronext Milan,NL0015001KT6,EUR,Italy
BREB.BR,BREDERODE,Euronext Brussels,LU1068091351,EUR,Belgium
BRG.OL,BORREGAARD,Oslo Børs,NO0010657505,NOK,Norway
BRI.MI,BRIOSCHI,Euronext Milan,IT0000066180,EUR,Italy
BRNL.AS,BRUNEL INTERNAT,Euronext Amsterdam,NL0010776944,EUR,Netherlands
BRUT.OL,BRUTON,Euronext Growth Oslo,NO0013036814,NOK,Norway
BSD.PA,BOURSE DIRECT,Euronext Paris,FR0000074254,EUR,France
BSP.OL,BLACK SEA PROPERTY,Euronext Growth Oslo,NO0013685750,NOK,Norway
BSS.MI,BIESSE,Euronext Milan,IT0003097257,EUR,Italy
BST.MI,BANCA SISTEMA,Euronext Milan,IT0003173629,EUR,Italy
BTLS.BR,BIOTALYS,Euronext Brussels,BE0974386188,EUR,Belgium
BUI.PA,BARBARA BUI,Euronext Paris,FR0000062788,EUR,France
BUR.PA,BURELLE,Euronext Paris,FR0000061137,EUR,France
BVI.PA,BUREAU VERITAS,Euronext Paris,FR0006174348,EUR,France
BWE.OL,BW ENERGY LIMITED,Oslo Børs,BMG0702P1086,NOK,Norway
BWLPG.OL,BW LPG,Oslo Børs,SGXZ69436764,NOK,Norway
BWO.OL,BW OFFSHORE LTD,Oslo Børs,BMG1738J1247,NOK,Norway
BWZ.MI,BEEWIZE,Euronext Milan,IT0001487047,EUR,Italy
BZU.MI,BUZZI,Euronext Milan,IT0001347308,EUR,Italy
C5H.IR,CAIRN HOMES PLC,Euronext Dublin,IE00BWY4ZF18,EUR,Ireland
CA.PA,CARREFOUR,Euronext Paris,FR0000120172,EUR,France
CABKA.AS,CABKA,Euronext Amsterdam,NL00150000S7,EUR,Netherlands
CABLE.AS,GIG,Euronext Amsterdam,GG00BMB5XZ39,GBP,Netherlands
CADLR.OL,CADELER,Oslo Børs,DK0061412772,NOK,Norway
CAF.PA,CRCAM PARIS ET IDF,Euronext Paris,FR0000045528,EUR,France
CAI.MI,CAIRO COMMUNICAT,Euronext Milan,IT0004329733,EUR,Italy
CALT.MI,CALTAGIRONE,Euronext Milan,IT0003127930,EUR,Italy
CAMB.BR,CAMPINE,Euronext Brussels,BE0003825420,EUR,Belgium
CAMBI.OL,CAMBI,Euronext Growth Oslo,NO0010078850,NOK,Norway
CAND.BR,CANDELA INVEST,Euronext Growth Brussels,BE0974298300,EUR,Belgium
CAP.PA,CAPGEMINI,Euronext Paris,FR0000125338,EUR,France
CAPSL.OL,CAPSOL TECHNOLOGI,Oslo Børs,NO0010923121,NOK,Norway
CAPT.OL,CAPITAL TANKERS,Euronext Growth Oslo,MHY1096C1093,NOK,Norway
CARM.PA,CARMILA,Euronext Paris,FR0010828137,EUR,France
CAT31.PA,CA TOULOUSE 31 CCI,Euronext Paris,FR0000045544,EUR,France
CAVEN.OL,CAVENDISH HYDROGEN,Oslo Børs,NO0013219535,NOK,Norway
CBB.MI,CLEANBNB,Euronext Growth Milan,IT0005377277,EUR,Italy
CBBSA.PA,CBI BSA A,Euronext Growth Paris,FR001400O416,EUR,France
CBDG.PA,CAMBODGE NOM.,Euronext Paris,FR001400SUB7,EUR,France
CBE.PA,ROBERTET CI,Euronext Paris,FR0000045601,EUR,France
CBOT.PA,CBO TERRITORIA,Euronext Paris,FR0010193979,EUR,France
CBR.PA,ROBERTET CDV 87,Euronext Paris,FR0000045619,EUR,France
CBSAB.PA,CBI BSA B,Euronext Growth Paris,FR001400O408,EUR,France
CBSM.PA,SCBSM,Euronext Paris,FR0006239109,EUR,France
CCEP.AS,Coca-ColaEuropacif,Euronext Amsterdam,GB00BDCPN049,EUR,Netherlands
CCN.PA,CRCAM NORM.SEINE,Euronext Paris,FR0000044364,EUR,France
CDA.PA,ALPES (COMPAGNIE),Euronext Paris,FR0000053324,EUR,France
CDG.MI,CASTA DIVA GROUP,Euronext Growth Milan,IT0005003782,EUR,Italy
CDI.PA,CHRISTIAN DIOR,Euronext Paris,FR0000130403,EUR,France
CDU.LS,CONDURIL,Euronext Access Lisbon,PTCDU0AE0003,EUR,Portugal
CE.MI,CREDEM,Euronext Milan,IT0003121677,EUR,Italy
CED.MI,CALTAGIRONE EDIT,Euronext Milan,IT0001472171,EUR,Italy
CELL.MI,CELLULARLINE,Euronext Milan,IT0005244618,EUR,Italy
CEM.MI,CEMENTIR HOLDING,Euronext Milan,NL0013995087,EUR,Italy
CEN.PA,GROUPE CRIT,Euronext Paris,FR0000036675,EUR,France
CENER.BR,CENERGY,Euronext Brussels,BE0974303357,EUR,Belgium
CFEB.BR,CFE,Euronext Brussels,BE0003883031,EUR,Belgium
CFI.PA,CFI,Euronext Paris,FR0000037475,EUR,France
CFL.MI,COFLE,Euronext Growth Milan,IT0005465619,EUR,Italy
CFV.MI,CONFINVEST ORO,Euronext Growth Milan,IT0005379604,EUR,Italy
CGF.MI,COGEFEED,Euronext Growth Milan,IT0005618043,EUR,Italy
CHSR.PA,CHAUSSERIA,Euronext Paris,FR0000060907,EUR,France
CIR.MI,CIR,Euronext Milan,IT0000070786,EUR,Italy
CIRC.MI,CIRCLE,Euronext Growth Milan,IT0005344996,EUR,Italy
CIV.PA,CRCAM ILLE-VIL.CCI,Euronext Paris,FR0000045213,EUR,France
CJBS.PA,CROSSJECT BS27,Euronext Growth Paris,FR001400UR90,EUR,France
CLABO.MI,CLABO,Euronext Growth Milan,IT0005091324,EUR,Italy
CLARI.PA,CLARIANE,Euronext Paris,FR0010386334,EUR,France
CLE.MI,CLASS EDITORI,Euronext Milan,IT0005117848,EUR,Italy
CLEX.BR,CUMULEX,Euronext Brussels,BE0003463685,EUR,Belgium
CLF.MI,CALEFFI,Euronext Milan,IT0003025019,EUR,Italy
CLI.MI,C. LATTE D'ITALIA,Euronext Milan,IT0003023980,EUR,Italy
CLOUD.OL,CLOUDBERRY CLEAN,Oslo Børs,NO0010876642,NOK,Norway
CMB.MI,CEMBRE,Euronext Milan,IT0001128047,EUR,Italy
CMBT.BR,CMB.TECH,Euronext Brussels,BE0003816338,EUR,Belgium
CMBTO.OL,CMB.TECH,Oslo Børs,BE0003816338,NOK,Norway
CMCOM.AS,CM.COM,Euronext Amsterdam,NL0012747059,EUR,Netherlands
CMO.PA,CRCAM MORBIHAN CCI,Euronext Paris,FR0000045551,EUR,France
CMTL.MI,COM.TEL,Euronext Growth Milan,IT0005632945,EUR,Italy
CNDF.PA,CRCAM NORD CCI,Euronext Paris,FR0000185514,EUR,France
CO.PA,CASINO GUICHARD,Euronext Paris,FR001400OKR3,EUR,France
COBH.BR,CO.BR.HA,Euronext Growth Brussels,BE0003519270,EUR,Belgium
COBS1.PA,CASINO BSA1,Euronext Paris,FR001400OJ72,EUR,France
COBS3.PA,CASINO BSA3,Euronext Paris,FR001400OJ98,EUR,France
CODE.OL,CODELAB CAPITAL,Euronext Growth Oslo,NO0013483503,NOK,Norway
COFA.PA,COFACE,Euronext Paris,FR0010667147,EUR,France
COH.PA,COHERIS,Euronext Paris,FR0004031763,EUR,France
COLR.BR,COLRUYT,Euronext Brussels,BE0974256852,EUR,Belgium
COLT.AS,COLT,Euronext Amsterdam,CZ0009008942,EUR,Netherlands
COM.MI,COMER INDUSTRIES,Euronext Milan,IT0005246191,EUR,Italy
COMB.BR,CIE BOIS SAUVAGE,Euronext Brussels,BE0003592038,EUR,Belgium
CONTX.OL,CONTEXTVISION,Oslo Børs,SE0014731154,NOK,Norway
COP.MI,COPERNICO,Euronext Growth Milan,IT0005379406,EUR,Italy
COR.LS,CORTICEIRA AMORIM,Euronext Lisbon,PTCOR0AE0006,EUR,Portugal
CORE.MI,ALLCORE,Euronext Growth Milan,IT0005461303,EUR,Italy
COSH.OL,CONSTELLATION OIL,Oslo Børs,NO0013597419,NOK,Norway
COSMO.MI,FARMACOSMO,Euronext Growth Milan,IT0005487670,EUR,Italy
COTY.PA,COTY,Euronext Paris,US2220702037,EUR,France
COUR.PA,COURTOIS,Euronext Paris,FR0000065393,EUR,France
COV.PA,COVIVIO,Euronext Paris,FR0000064578,EUR,France
COVH.PA,COVIVIO HOTELS,Euronext Paris,FR0000060303,EUR,France
CPINV.BR,CARE PROPERTY INV.,Euronext Brussels,BE0974273055,EUR,Belgium
CPR.MI,CAMPARI,Euronext Milan,NL0015435975,EUR,Italy
CRAP.PA,CRCAM ALP.PROV.CCI,Euronext Paris,FR0000044323,EUR,France
CRAV.PA,CRCAM ATL.VEND.CCI,Euronext Paris,FR0000185506,EUR,France
CRBN.AS,CORBION,Euronext Amsterdam,NL0010583399,EUR,Netherlands
CRBP2.PA,CRCAM BRIE PIC2CCI,Euronext Paris,FR0010483768,EUR,France
CREG.MI,CREACTIVES GROUP,Euronext Growth Milan,IT0005408593,EUR,Italy
CRI.PA,CIECHARGEURSINVEST,Euronext Paris,FR0000130692,EUR,France
CRL.MI,CAREL INDUSTRIES,Euronext Milan,IT0005331019,EUR,Italy
CRLA.PA,CRCAM LANGUED CCI,Euronext Paris,FR0010461053,EUR,France
CRLO.PA,CRCAM LOIRE HTE L.,Euronext Paris,FR0000045239,EUR,France
CRNA.OL,CIRCIO HOLDING,Oslo Børs,NO0013033795,NOK,Norway
CROS.PA,CROSSWOOD,Euronext Paris,FR0000050395,EUR,France
CRSU.PA,CRCAM SUD R.A.CCI,Euronext Paris,FR0000045346,EUR,France
CRTO.PA,CRCAM TOURAINE CCI,Euronext Paris,FR0000045304,EUR,France
CS.PA,AXA,Euronext Paris,FR0000120628,EUR,France
CSG.AS,CSG,Euronext Amsterdam,NL0015073TS8,EUR,Netherlands
CSP.MI,CSP INT IND CALZE,Euronext Milan,IT0001127874,EUR,Italy
CTAC.AS,CTAC,Euronext Amsterdam,NL0000345577,EUR,Netherlands
CTPNV.AS,CTP,Euronext Amsterdam,NL00150006R6,EUR,Netherlands
CTT.LS,CTT CORREIOS PORT,Euronext Lisbon,PTCTT0AM0001,EUR,Portugal
CUBE.MI,CUBE LABS,Euronext Growth Milan,IT0005532483,EUR,Italy
CV.PA,ZCI LIMITED,Euronext Paris,BMG9887P1068,EUR,France
CVC.AS,CVC CAPITAL,Euronext Amsterdam,JE00BRX98089,EUR,Netherlands
CVG.MI,CONVERGENZE,Euronext Growth Milan,IT0005426215,EUR,Italy
CVX.PA,CARVOLIX,Euronext Paris,FR0013333077,EUR,France
CY4.MI,CY4GATE,Euronext Milan,IT0005412504,EUR,Italy
CYAD.PA,CELYAD ONCOLOGY,"Euronext Brussels, Paris",BE0974260896,EUR,France
CYB.MI,CYBEROO,Euronext Growth Milan,IT0005546103,EUR,Italy
CYVIZ.OL,CYVIZ,Euronext Growth Oslo,NO0010015175,NOK,Norway
D.MI,DIRECTA SIM,Euronext Growth Milan,IT0001463063,EUR,Italy
DAN.MI,DANIELI & C,Euronext Milan,IT0000076502,EUR,Italy
DANR.MI,DANIELI & C RISP,Euronext Milan,IT0000076486,EUR,Italy
DATA.MI,DATRIX,Euronext Growth Milan,IT0005468357,EUR,Italy
DBA.MI,DBA GROUP,Euronext Growth Milan,IT0005285942,EUR,Italy
DBG.PA,DERICHEBOURG,Euronext Paris,FR0000053381,EUR,France
DBV.PA,DBV TECHNOLOGIES,Euronext Paris,FR0010417345,EUR,France
DDM.MI,DEDEM,Euronext Growth Milan,IT0005659724,EUR,Italy
DDRIL.OL,DOLPHIN DRILLING,Euronext Growth Oslo,NO0013711739,NOK,Norway
DEA.MI,DIS ELET ADRIATICA,Euronext Growth Milan,IT0005600249,EUR,Italy
DEC.PA,JCDECAUX,Euronext Paris,FR0000077919,EUR,France
DECB.BR,DECEUNINCK,Euronext Brussels,BE0003789063,EUR,Belgium
DEEZR.PA,DEEZER,Euronext Paris,FR001400AYG6,EUR,France
DEEZW.PA,DEEZER WARRANTS,Euronext Paris,FR0014004JF6,EUR,France
DELIA.OL,DELLIA GROUP,Oslo Børs,NO0013755728,NOK,Norway
DEME.BR,DEME GROUP,Euronext Brussels,BE0974413453,EUR,Belgium
DEX.MI,DEXELANCE,Euronext Milan,IT0005543480,EUR,Italy
DEX29.MI,W DEXELANCE 26-29,Euronext Milan,IT0005703761,EUR,Italy
DFENS.OL,FJORD DEFENCE GR,Oslo Børs,NO0013647693,NOK,Norway
DG.PA,VINCI,Euronext Paris,FR0000125486,EUR,France
DGT.MI,DIGITOUCH,Euronext Growth Milan,IT0005089476,EUR,Italy
DHH.MI,DHH,Euronext Growth Milan,IT0005203622,EUR,Italy
DIA.MI,DIASORIN,Euronext Milan,IT0003492391,EUR,Italy
DIB.MI,DIGITAL BROS,Euronext Milan,IT0001469995,EUR,Italy
DIE.BR,D'IETEREN GROUP,Euronext Brussels,BE0974259880,EUR,Belgium
DIEG.BR,DIEGEM KENNEDYCERT,Euronext Brussels,BE0003698124,EUR,Belgium
DIM.PA,SARTORIUS STED BIO,Euronext Paris,FR0013154002,EUR,France
DIS.MI,D'AMICO,Euronext Milan,LU2592315662,EUR,Italy
DISL.BR,DISTRI-LAND CERT,Euronext Brussels,BE0003605160,EUR,Belgium
DIT.MI,DESTINATION ITALIA,Euronext Growth Milan,IT0005454027,EUR,Italy
DKUPL.PA,DEKUPLE,Euronext Paris,FR0000062978,EUR,France
DLG.MI,DE'LONGHI,Euronext Milan,IT0003115950,EUR,Italy
DNB.OL,DNB BANK,Oslo Børs,NO0010161896,NOK,Norway
DNO.OL,DNO,Oslo Børs,NO0003921009,NOK,Norway
DNR.MI,INDUSTRIE DE NORA,Euronext Milan,IT0005186371,EUR,Italy
DOFG.OL,DOF GROUP,Oslo Børs,NO0012851874,NOK,Norway
DOT.MI,DOTSTAY,Euronext Growth Milan,IT0005523839,EUR,Italy
DOV.MI,DOVALUE,Euronext Milan,IT0005610958,EUR,Italy
DOX.MI,DOXEE,Euronext Growth Milan,IT0005394413,EUR,Italy
DPAM.PA,DOCK.PETR.AMBES AM,Euronext Paris,FR0000065260,EUR,France
DPG.MI,DIPIETRO GROUP,Euronext Growth Milan,IT0005716813,EUR,Italy
DPT.PA,ST DUPONT,Euronext Paris,FR0000054199,EUR,France
DQ7A.IR,DONEGAL INVESTMENT,Euronext Growth Dublin,IE00038O9UC4,EUR,Ireland
DRNBS.PA,DRONE VOLT BSA,Euronext Growth Paris,FR0014011219,EUR,France
DSC2S.AS,CABKA DSC2 TS,Euronext Amsterdam,NL00150002R5,EUR,Netherlands
DSCW2.AS,CABKA EUR 12W,Euronext Amsterdam,NL00150000U3,EUR,Netherlands
DSCW3.AS,CABKA EUR 13W,Euronext Amsterdam,NL00150000V1,EUR,Netherlands
DSFIR.AS,DSM FIRMENICH AG,Euronext Amsterdam,CH1216478797,EUR,Netherlands
DSRT.OL,DESERT CONTROL,Euronext Growth Oslo,NO0010963275,NOK,Norway
DSY.PA,DASSAULT SYSTEMES,Euronext Paris,FR0014003TT8,EUR,France
DV31.PA,DRONEVOLTBS2031,Euronext Growth Paris,FR001401ARU9,EUR,France
DVBS6.PA,DRONEVOLTBS31,Euronext Growth Paris,FR00140188H9,EUR,France
DVD.OL,DEEP VALUE DRILLER,Euronext Growth Oslo,NO0010955917,NOK,Norway
E9IA.MI,E-NOVIA,Euronext Growth Milan,IT0005391229,EUR,Italy
EAM.OL,EAM SOLAR,Euronext Growth Oslo,NO0013601245,NOK,Norway
EAPI.PA,EUROAPI,Euronext Paris,FR0014008VX5,EUR,France
EARTH.AS,GREEN EARTH GROUP,Euronext Amsterdam,NL0009169515,EUR,Netherlands
